"cond","faceid","firstfix","famfaceloc","resp","rt","id","ans","morph","block"
"m1","m1_90.jpg",0.7,"right","right",0.57803,16,"perc100","90","unfam"
"m2","m2_50.jpg",0.7,"right","right",0.94538,16,"perc100","50","unfam"
"f2","f2_50.jpg",0.7,"left","left",0.8953,16,"perc100","50","unfam"
"m2","m2_20.jpg",0.7,"left","left",0.84523,16,"perc100","20","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.94535,16,"perc100","80","unfam"
"m1","m1_10.jpg",0.5,"right","left",0.74489,16,"perc0","10","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.84522,16,"perc100","60","unfam"
"m1","m1_70.jpg",0.5,"left","left",0.44449,16,"perc100","70","unfam"
"f2","f2_80.jpg",0.5,"right","left",0.32785,16,"perc0","80","unfam"
"m2","m2_90.jpg",0.5,"left","left",0.36096,16,"perc100","90","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.94545,16,"perc100","70","unfam"
"m1","m1_50.jpg",0.5,"left","left",0.74487,16,"perc100","50","unfam"
"f2","f2_30.jpg",0.7,"left","right",0.92861,16,"perc0","30","unfam"
"m1","m1_20.jpg",0.7,"right","left",0.9119,16,"perc0","20","unfam"
"m2","m2_10.jpg",0.7,"left","right",0.86184,16,"perc0","10","unfam"
"f2","f2_60.jpg",0.7,"left","right",0.69573,16,"perc0","60","unfam"
"m2","m2_10.jpg",0.5,"right","left",1.1291,16,"perc0","10","unfam"
"m1","m1_30.jpg",0.7,"left","right",0.87843,16,"perc0","30","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.77843,16,"perc100","80","unfam"
"m1","m1_80.jpg",0.7,"left","left",0.96202,16,"perc100","80","unfam"
"f2","f2_30.jpg",0.5,"right","left",0.86182,16,"perc0","30","unfam"
"m1","m1_40.jpg",0.7,"right","left",1.0288,16,"perc0","40","unfam"
"f2","f2_10.jpg",0.7,"left","right",0.7951,16,"perc0","10","unfam"
"m2","m2_30.jpg",0.7,"left","left",1.0122,16,"perc100","30","unfam"
"m1","m1_80.jpg",0.5,"right","right",0.37769,16,"perc100","80","unfam"
"m2","m2_20.jpg",0.5,"right","left",0.47794,16,"perc0","20","unfam"
"f2","f2_60.jpg",0.5,"right","left",0.49471,16,"perc0","60","unfam"
"m2","m2_30.jpg",0.7,"right","left",0.54464,16,"perc0","30","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.31095,16,"perc0","10","unfam"
"m1","m1_10.jpg",0.7,"left","left",0.97876,16,"perc100","10","unfam"
"f2","f2_70.jpg",0.5,"right","right",0.82856,16,"perc100","70","unfam"
"m1","m1_40.jpg",0.7,"left","right",0.4278,16,"perc0","40","unfam"
"m2","m2_40.jpg",0.7,"right","right",0.49468,16,"perc100","40","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.32749,16,"perc0","20","unfam"
"m2","m2_40.jpg",0.5,"left","right",0.32767,16,"perc0","40","unfam"
"f2","f2_90.jpg",0.5,"right","right",0.61142,16,"perc100","90","unfam"
"m2","m2_60.jpg",0.7,"left","right",0.4111,16,"perc0","60","unfam"
"f2","f2_90.jpg",0.7,"left","right",0.47796,16,"perc0","90","unfam"
"m1","m1_70.jpg",0.7,"right","left",0.41105,16,"perc0","70","unfam"
"m2","m2_70.jpg",0.5,"left","right",0.31102,16,"perc0","70","unfam"
"m1","m1_90.jpg",0.5,"left","right",0.3108,16,"perc0","90","unfam"
"f2","f2_40.jpg",0.7,"right","right",0.27759,16,"perc100","40","unfam"
"m2","m2_90.jpg",0.7,"right","right",0.36104,16,"perc100","90","unfam"
"m1","m1_30.jpg",0.5,"right","right",0.39435,16,"perc100","30","unfam"
"f2","f2_20.jpg",0.5,"right","left",0.31101,16,"perc0","20","unfam"
"m2","m2_70.jpg",0.5,"right","right",0.37779,16,"perc100","70","unfam"
"f2","f2_20.jpg",0.7,"left","right",0.82855,16,"perc0","20","unfam"
"m1","m1_50.jpg",0.7,"right","right",1.2793,16,"perc100","50","unfam"
"f2","f2_50.jpg",0.7,"right","left",1.0792,16,"perc0","50","unfam"
"m1","m1_60.jpg",0.7,"right","right",0.51117,16,"perc100","60","unfam"
"m2","m2_50.jpg",0.5,"left","left",0.42785,16,"perc100","50","unfam"
"f2","f2_40.jpg",0.7,"left","right",0.62817,16,"perc0","40","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.82847,16,"perc100","80","unfam"
"m1","m1_60.jpg",0.5,"left","left",0.82833,16,"perc100","60","unfam"
"f2","f2_50.jpg",0.5,"left","right",0.59471,16,"perc0","50","unfam"
"m1","m1_90.jpg",0.5,"right","left",0.57793,16,"perc0","90","unfam"
"m2","m2_50.jpg",0.5,"right","right",0.46119,16,"perc100","50","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.31079,16,"perc100","80","unfam"
"m2","m2_20.jpg",0.7,"left","right",0.2942,16,"perc0","20","unfam"
"m1","m1_10.jpg",0.7,"right","left",0.26073,16,"perc0","10","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.42778,16,"perc100","60","unfam"
"m1","m1_70.jpg",0.5,"left","left",0.41101,16,"perc100","70","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.39431,16,"perc100","80","unfam"
"m1","m1_50.jpg",0.5,"left","right",1.2959,16,"perc0","50","unfam"
"f2","f2_70.jpg",0.5,"left","right",1.3126,16,"perc0","70","unfam"
"m2","m2_90.jpg",0.5,"left","right",0.9787,16,"perc0","90","unfam"
"m1","m1_20.jpg",0.5,"right","right",0.76158,16,"perc100","20","unfam"
"m2","m2_10.jpg",0.7,"left","right",0.86188,16,"perc0","10","unfam"
"f2","f2_30.jpg",0.5,"left","right",0.6781,16,"perc0","30","unfam"
"m2","m2_10.jpg",0.7,"right","right",0.52798,16,"perc100","10","unfam"
"m1","m1_30.jpg",0.7,"left","right",0.92849,16,"perc0","30","unfam"
"f2","f2_60.jpg",0.7,"left","right",0.81185,16,"perc0","60","unfam"
"m2","m2_80.jpg",0.5,"right","right",0.76176,16,"perc100","80","unfam"
"f2","f2_30.jpg",0.7,"right","left",0.94541,16,"perc0","30","unfam"
"m1","m1_80.jpg",0.7,"left","right",0.093714,16,"perc0","80","unfam"
"m2","m2_30.jpg",0.7,"left","right",0.47797,16,"perc0","30","unfam"
"m1","m1_40.jpg",0.5,"right","left",0.42795,16,"perc0","40","unfam"
"f2","f2_10.jpg",0.7,"left","right",1.0623,16,"perc0","10","unfam"
"m1","m1_80.jpg",0.5,"right","right",0.94526,16,"perc100","80","unfam"
"f2","f2_60.jpg",0.5,"right","right",0.76154,16,"perc100","60","unfam"
"m2","m2_20.jpg",0.7,"right","left",1.0456,16,"perc0","20","unfam"
"f2","f2_10.jpg",0.5,"right","left",0.67828,16,"perc0","10","unfam"
"m2","m2_30.jpg",0.5,"right","left",0.74502,16,"perc0","30","unfam"
"m1","m1_10.jpg",0.5,"left","right",0.5613,16,"perc0","10","unfam"
"m2","m2_40.jpg",0.7,"right","right",1.3627,16,"perc100","40","unfam"
"m1","m1_40.jpg",0.5,"left","right",0.56122,16,"perc0","40","unfam"
"f2","f2_70.jpg",0.5,"right","right",1.0789,16,"perc100","70","unfam"
"m2","m2_40.jpg",0.7,"left","right",1.0456,16,"perc0","40","unfam"
"f2","f2_90.jpg",0.5,"right","right",0.71167,16,"perc100","90","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.52796,16,"perc0","20","unfam"
"m2","m2_60.jpg",0.7,"left","right",0.86183,16,"perc0","60","unfam"
"m1","m1_70.jpg",0.7,"right","right",0.72833,16,"perc100","70","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.67836,16,"perc100","90","unfam"
"m1","m1_90.jpg",0.7,"left","left",0.6949,16,"perc100","90","unfam"
"f2","f2_40.jpg",0.5,"right","left",2.8655,16,"perc0","40","unfam"
"m2","m2_70.jpg",0.7,"left","left",0.67827,16,"perc100","70","unfam"
"m1","m1_30.jpg",0.5,"right","left",0.81174,16,"perc0","30","unfam"
"m2","m2_90.jpg",0.7,"right","right",0.47776,16,"perc100","90","unfam"
"f2","f2_20.jpg",0.5,"right","left",0.49456,16,"perc0","20","unfam"
"m2","m2_70.jpg",0.7,"right","right",0.29418,16,"perc100","70","unfam"
"f2","f2_20.jpg",0.7,"left","left",0.44462,16,"perc100","20","unfam"
"m1","m1_50.jpg",0.5,"right","right",0.27744,16,"perc100","50","unfam"
"m2","m2_30.jpg",0.5,"left","right",0.8169,16,"perc0","30","unfam"
"m1","m1_30.jpg",0.7,"left","right",0.79424,16,"perc0","30","unfam"
"f2","f2_50.jpg",0.5,"right","right",0.86195,16,"perc100","50","unfam"
"m2","m2_50.jpg",0.5,"right","left",0.86191,16,"perc0","50","unfam"
"f2","f2_40.jpg",0.7,"left","left",0.59478,16,"perc100","40","unfam"
"m1","m1_70.jpg",0.5,"left","left",0.67811,16,"perc100","70","unfam"
"f2","f2_90.jpg",0.5,"right","left",0.5947,16,"perc0","90","unfam"
"m2","m2_60.jpg",0.7,"left","left",0.64478,16,"perc100","60","unfam"
"m1","m1_50.jpg",0.7,"right","left",1.3961,16,"perc0","50","unfam"
"f2","f2_80.jpg",0.5,"right","right",0.81276,16,"perc100","80","unfam"
"m2","m2_10.jpg",0.7,"left","left",0.54474,16,"perc100","10","unfam"
"m1","m1_50.jpg",0.5,"left","left",0.76169,16,"perc100","50","unfam"
"m2","m2_60.jpg",0.5,"right","right",0.99548,16,"perc100","60","unfam"
"m1","m1_70.jpg",0.7,"right","right",0.97868,16,"perc100","70","unfam"
"f2","f2_60.jpg",0.5,"left","left",1.1291,16,"perc100","60","unfam"
"m2","m2_90.jpg",0.5,"left","left",0.77844,16,"perc100","90","unfam"
"f2","f2_30.jpg",0.7,"right","left",0.99551,16,"perc0","30","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.79511,16,"perc0","20","unfam"
"f2","f2_40.jpg",0.7,"right","left",1.1291,16,"perc0","40","unfam"
"m1","m1_80.jpg",0.5,"left","left",0.81175,16,"perc100","80","unfam"
"m2","m2_80.jpg",0.5,"right","right",0.81186,16,"perc100","80","unfam"
"f2","f2_20.jpg",0.5,"right","left",0.64485,16,"perc0","20","unfam"
"m2","m2_70.jpg",0.7,"left","left",0.32764,16,"perc100","70","unfam"
"m1","m1_40.jpg",0.5,"right","left",1.0622,16,"perc0","40","unfam"
"f2","f2_30.jpg",0.5,"left","left",0.86187,16,"perc100","30","unfam"
"m1","m1_10.jpg",0.7,"right","left",0.54464,16,"perc0","10","unfam"
"m2","m2_20.jpg",0.5,"right","left",0.99545,16,"perc0","20","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.31117,16,"perc100","70","unfam"
"m2","m2_70.jpg",0.7,"right","left",0.41111,16,"perc0","70","unfam"
"m1","m1_90.jpg",0.7,"left","left",0.32755,16,"perc100","90","unfam"
"m2","m2_30.jpg",0.7,"right","left",0.29415,16,"perc0","30","unfam"
"m1","m1_30.jpg",0.7,"right","left",0.41106,16,"perc0","30","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.31087,16,"perc0","10","unfam"
"m1","m1_80.jpg",0.5,"right","right",0.578,16,"perc100","80","unfam"
"f2","f2_90.jpg",0.5,"left","left",0.71162,16,"perc100","90","unfam"
"m2","m2_40.jpg",0.5,"right","left",0.64488,16,"perc0","40","unfam"
"f2","f2_60.jpg",0.7,"right","left",0.8452,16,"perc0","60","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.41112,16,"perc0","10","unfam"
"m1","m1_20.jpg",0.5,"right","left",2.1308,16,"perc0","20","unfam"
"f2","f2_50.jpg",0.5,"left","left",0.37778,16,"perc100","50","unfam"
"m1","m1_60.jpg",0.7,"right","left",0.29415,16,"perc0","60","unfam"
"m2","m2_40.jpg",0.5,"left","right",0.69498,16,"perc0","40","unfam"
"m1","m1_40.jpg",0.5,"left","left",0.67817,16,"perc100","40","unfam"
"f2","f2_10.jpg",0.5,"left","right",0.76172,16,"perc0","10","unfam"
"m2","m2_50.jpg",0.5,"left","right",0.72841,16,"perc0","50","unfam"
"m1","m1_90.jpg",0.5,"right","left",0.52789,16,"perc0","90","unfam"
"f2","f2_80.jpg",0.5,"left","right",0.86189,16,"perc0","80","unfam"
"m2","m2_80.jpg",0.5,"left","right",0.41115,16,"perc0","80","unfam"
"f2","f2_20.jpg",0.7,"left","left",0.361,16,"perc100","20","unfam"
"m1","m1_60.jpg",0.5,"left","right",0.37768,16,"perc0","60","unfam"
"m2","m2_20.jpg",0.5,"left","right",0.66145,16,"perc0","20","unfam"
"m1","m1_10.jpg",0.7,"left","right",0.94531,16,"perc0","10","unfam"
"f2","f2_70.jpg",0.7,"right","left",0.82855,16,"perc0","70","unfam"
"m2","m2_90.jpg",0.5,"right","right",0.54466,16,"perc100","90","unfam"
"m1","m1_30.jpg",0.5,"left","left",0.49448,16,"perc100","30","unfam"
"f2","f2_50.jpg",0.5,"right","left",1.2126,16,"perc0","50","unfam"
"m2","m2_30.jpg",0.5,"left","right",0.79522,16,"perc0","30","unfam"
"f2","f2_40.jpg",0.7,"left","right",0.69502,16,"perc0","40","unfam"
"m2","m2_50.jpg",0.5,"right","right",0.76176,16,"perc100","50","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.52876,16,"perc100","70","unfam"
"m2","m2_60.jpg",0.7,"left","left",1.2793,16,"perc100","60","unfam"
"m1","m1_50.jpg",0.7,"right","right",1.0122,16,"perc100","50","unfam"
"f2","f2_90.jpg",0.7,"right","left",0.56139,16,"perc0","90","unfam"
"m2","m2_10.jpg",0.7,"left","left",0.91202,16,"perc100","10","unfam"
"m1","m1_50.jpg",0.7,"left","right",0.82844,16,"perc0","50","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.42783,16,"perc100","80","unfam"
"m2","m2_60.jpg",0.5,"right","right",0.54478,16,"perc100","60","unfam"
"f2","f2_60.jpg",0.5,"left","left",0.72837,16,"perc100","60","unfam"
"m1","m1_70.jpg",0.5,"right","right",0.77843,16,"perc100","70","unfam"
"f2","f2_30.jpg",0.7,"right","left",1.2301,16,"perc0","30","unfam"
"m1","m1_20.jpg",0.5,"left","left",0.62813,16,"perc100","20","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.51129,16,"perc100","90","unfam"
"f2","f2_40.jpg",0.7,"right","left",0.92865,16,"perc0","40","unfam"
"m2","m2_80.jpg",0.7,"right","left",0.37781,16,"perc0","80","unfam"
"m1","m1_80.jpg",0.7,"left","right",0.42777,16,"perc0","80","unfam"
"f2","f2_20.jpg",0.7,"right","left",0.32762,16,"perc0","20","unfam"
"m1","m1_40.jpg",0.5,"right","left",0.41096,16,"perc0","40","unfam"
"m2","m2_70.jpg",0.5,"left","left",0.32766,16,"perc100","70","unfam"
"f2","f2_30.jpg",0.7,"left","right",0.27747,16,"perc0","30","unfam"
"m2","m2_20.jpg",0.5,"right","left",0.47788,16,"perc0","20","unfam"
"m1","m1_10.jpg",0.5,"right","left",0.42767,16,"perc0","10","unfam"
"m2","m2_70.jpg",0.5,"right","left",0.27755,16,"perc0","70","unfam"
"m1","m1_90.jpg",0.7,"left","left",0.27744,16,"perc100","90","unfam"
"f2","f2_70.jpg",0.7,"left","left",0.52788,16,"perc100","70","unfam"
"m1","m1_30.jpg",0.7,"right","left",0.37789,16,"perc0","30","unfam"
"f2","f2_10.jpg",0.5,"right","left",0.41117,16,"perc0","10","unfam"
"m2","m2_30.jpg",0.7,"right","left",0.31104,16,"perc0","30","unfam"
"m1","m1_80.jpg",0.7,"right","left",0.4612,16,"perc0","80","unfam"
"m2","m2_40.jpg",0.5,"right","left",0.26093,16,"perc0","40","unfam"
"f2","f2_90.jpg",0.7,"left","left",0.3611,16,"perc100","90","unfam"
"m2","m2_10.jpg",0.5,"right","left",0.27757,16,"perc0","10","unfam"
"f2","f2_60.jpg",0.7,"right","left",0.26092,16,"perc0","60","unfam"
"m1","m1_20.jpg",0.7,"right","left",0.3109,16,"perc0","20","unfam"
"m2","m2_40.jpg",0.5,"left","left",1.063,16,"perc100","40","unfam"
"f2","f2_50.jpg",0.5,"left","left",1.5798,16,"perc100","50","unfam"
"m1","m1_60.jpg",0.7,"right","left",0.62808,16,"perc0","60","unfam"
"f2","f2_10.jpg",0.5,"left","right",0.4612,16,"perc0","10","unfam"
"m1","m1_40.jpg",0.7,"left","right",0.91197,16,"perc0","40","unfam"
"m2","m2_50.jpg",0.5,"left","right",0.89524,16,"perc0","50","unfam"
"m1","m1_90.jpg",0.5,"right","right",0.6782,16,"perc100","90","unfam"
"f2","f2_80.jpg",0.7,"left","right",0.51137,16,"perc0","80","unfam"
"m2","m2_80.jpg",0.7,"left","right",0.41104,16,"perc0","80","unfam"
"f2","f2_20.jpg",0.7,"left","right",0.24412,16,"perc0","20","unfam"
"m2","m2_20.jpg",0.7,"left","right",0.361,16,"perc0","20","unfam"
"m1","m1_60.jpg",0.5,"left","right",0.82843,16,"perc0","60","unfam"
"m2","m2_90.jpg",0.7,"right","right",0.84522,16,"perc100","90","unfam"
"m1","m1_10.jpg",0.7,"left","right",0.46111,16,"perc0","10","unfam"
"f2","f2_70.jpg",0.7,"right","right",0.44436,16,"perc100","70","unfam"
"m1","m1_70.jpg",0.5,"left","left",0.59968,16,"perc100","70","unfam"
"m2","m2_20.jpg",0.7,"right","left",0.59396,16,"perc0","20","unfam"
"f2","f2_20.jpg",0.5,"right","left",0.62825,16,"perc0","20","unfam"
"m1","m1_60.jpg",0.7,"right","right",0.76168,16,"perc100","60","unfam"
"m2","m2_10.jpg",0.7,"left","right",0.66156,16,"perc0","10","unfam"
"f2","f2_50.jpg",0.7,"left","right",0.91198,16,"perc0","50","unfam"
"m2","m2_60.jpg",0.7,"right","right",0.59478,16,"perc100","60","unfam"
"m1","m1_20.jpg",0.7,"right","left",1.0789,16,"perc0","20","unfam"
"f2","f2_70.jpg",0.5,"left","left",0.56139,16,"perc100","70","unfam"
"m1","m1_10.jpg",0.5,"right","left",0.49506,16,"perc0","10","unfam"
"f2","f2_80.jpg",0.7,"right","right",1.2293,16,"perc100","80","unfam"
"m2","m2_50.jpg",0.5,"right","right",0.87858,16,"perc100","50","unfam"
"m1","m1_60.jpg",0.7,"left","left",0.66148,16,"perc100","60","unfam"
"f2","f2_90.jpg",0.7,"right","left",0.37765,16,"perc0","90","unfam"
"m2","m2_30.jpg",0.7,"left","left",0.46118,16,"perc100","30","unfam"
"m1","m1_30.jpg",0.7,"left","left",0.37767,16,"perc100","30","unfam"
"m2","m2_60.jpg",0.5,"left","left",1.4298,16,"perc100","60","unfam"
"f2","f2_50.jpg",0.5,"right","right",0.67833,16,"perc100","50","unfam"
"m1","m1_50.jpg",0.7,"right","right",0.99543,16,"perc100","50","unfam"
"f2","f2_40.jpg",0.7,"right","left",0.79511,16,"perc0","40","unfam"
"m2","m2_10.jpg",0.7,"right","left",0.52802,16,"perc0","10","unfam"
"f2","f2_40.jpg",0.7,"left","left",0.4445,16,"perc100","40","unfam"
"m2","m2_20.jpg",0.7,"left","left",0.4445,16,"perc100","20","unfam"
"m1","m1_20.jpg",0.7,"left","left",1.1456,16,"perc100","20","unfam"
"f2","f2_80.jpg",0.7,"left","left",0.47794,16,"perc100","80","unfam"
"m1","m1_30.jpg",0.5,"right","left",0.42772,16,"perc0","30","unfam"
"m2","m2_80.jpg",0.7,"right","right",0.6949,16,"perc100","80","unfam"
"m1","m1_40.jpg",0.5,"right","left",0.51127,16,"perc0","40","unfam"
"m2","m2_40.jpg",0.7,"left","right",0.72839,16,"perc0","40","unfam"
"f2","f2_90.jpg",0.5,"left","right",0.64489,16,"perc0","90","unfam"
"m2","m2_50.jpg",0.7,"left","left",0.52815,16,"perc100","50","unfam"
"f2","f2_30.jpg",0.5,"left","right",0.54476,16,"perc0","30","unfam"
"m1","m1_70.jpg",0.5,"right","right",0.66194,16,"perc100","70","unfam"
"f2","f2_20.jpg",0.7,"left","right",0.71183,16,"perc0","20","unfam"
"m1","m1_80.jpg",0.7,"left","left",1.1457,16,"perc100","80","unfam"
"m2","m2_30.jpg",0.7,"right","left",1.0292,16,"perc0","30","unfam"
"m1","m1_90.jpg",0.7,"left","left",0.3276,16,"perc100","90","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.91198,16,"perc100","90","unfam"
"f2","f2_60.jpg",0.7,"right","left",0.010384,16,"perc0","60","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.37767,16,"perc100","80","unfam"
"f2","f2_70.jpg",0.7,"right","left",0.74506,16,"perc0","70","unfam"
"m1","m1_90.jpg",0.7,"right","left",0.27751,16,"perc0","90","unfam"
"f2","f2_60.jpg",0.7,"left","left",0.69498,16,"perc100","60","unfam"
"m2","m2_70.jpg",0.5,"left","left",0.61151,16,"perc100","70","unfam"
"m1","m1_50.jpg",0.7,"left","left",0.77839,16,"perc100","50","unfam"
"m2","m2_90.jpg",0.5,"right","left",0.52804,16,"perc0","90","unfam"
"m1","m1_80.jpg",0.7,"right","left",1.0289,16,"perc0","80","unfam"
"f2","f2_30.jpg",0.5,"right","left",0.29414,16,"perc0","30","unfam"
"m2","m2_70.jpg",0.5,"right","left",0.34426,16,"perc0","70","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.3611,16,"perc0","10","unfam"
"m1","m1_40.jpg",0.7,"left","left",0.29421,16,"perc100","40","unfam"
"m2","m2_40.jpg",0.7,"right","left",0.27756,16,"perc0","40","unfam"
"m1","m1_10.jpg",0.5,"left","left",0.42775,16,"perc100","10","unfam"
"f2","f2_10.jpg",0.7,"left","left",0.3276,16,"perc100","10","unfam"
"m2","m2_20.jpg",0.7,"right","left",0.54474,16,"perc0","20","unfam"
"f2","f2_20.jpg",0.5,"right","left",0.47791,16,"perc0","20","unfam"
"m1","m1_70.jpg",0.7,"left","left",0.51128,16,"perc100","70","unfam"
"f2","f2_50.jpg",0.7,"left","left",0.24419,16,"perc100","50","unfam"
"m1","m1_60.jpg",0.5,"right","left",0.22745,16,"perc0","60","unfam"
"m2","m2_10.jpg",0.7,"left","left",0.27764,16,"perc100","10","unfam"
"f2","f2_70.jpg",0.5,"left","left",0.72895,16,"perc100","70","unfam"
"m2","m2_60.jpg",0.5,"right","right",0.87865,16,"perc100","60","unfam"
"m1","m1_20.jpg",0.5,"right","right",0.72828,16,"perc100","20","unfam"
"f2","f2_80.jpg",0.7,"right","right",0.74505,16,"perc100","80","unfam"
"m1","m1_10.jpg",0.7,"right","left",0.54532,16,"perc0","10","unfam"
"m2","m2_50.jpg",0.7,"right","left",1.5464,16,"perc0","50","unfam"
"f2","f2_90.jpg",0.7,"right","right",1.1959,16,"perc100","90","unfam"
"m2","m2_30.jpg",0.7,"left","right",0.59483,16,"perc0","30","unfam"
"m1","m1_60.jpg",0.7,"left","right",0.59472,16,"perc0","60","unfam"
"f2","f2_50.jpg",0.7,"right","left",0.64503,16,"perc0","50","unfam"
"m1","m1_30.jpg",0.5,"left","right",0.6781,16,"perc0","30","unfam"
"m2","m2_60.jpg",0.7,"left","right",0.57814,16,"perc0","60","unfam"
"f2","f2_40.jpg",0.5,"right","left",0.39444,16,"perc0","40","unfam"
"m2","m2_10.jpg",0.5,"right","left",0.77849,16,"perc0","10","unfam"
"m1","m1_50.jpg",0.5,"right","left",0.59473,16,"perc0","50","unfam"
"m2","m2_20.jpg",0.5,"left","right",0.62825,16,"perc0","20","unfam"
"m1","m1_20.jpg",0.7,"left","right",0.97875,16,"perc0","20","unfam"
"f2","f2_40.jpg",0.7,"left","left",0.77845,16,"perc100","40","unfam"
"m1","m1_30.jpg",0.5,"right","right",1.998,16,"perc100","30","unfam"
"f2","f2_80.jpg",0.5,"left","left",1.1959,16,"perc100","80","unfam"
"m2","m2_80.jpg",0.7,"right","right",1.0456,16,"perc100","80","unfam"
"f2","f2_90.jpg",0.5,"left","right",0.72839,16,"perc0","90","unfam"
"m1","m1_40.jpg",0.5,"right","left",0.27757,16,"perc0","40","unfam"
"m2","m2_40.jpg",0.7,"left","left",0.32772,16,"perc100","40","unfam"
"m1","m1_70.jpg",0.7,"right","left",0.31124,16,"perc0","70","unfam"
"f2","f2_30.jpg",0.5,"left","left",0.32767,16,"perc100","30","unfam"
"m2","m2_50.jpg",0.5,"left","left",0.37777,16,"perc100","50","unfam"
"f2","f2_20.jpg",0.5,"left","right",0.57808,16,"perc0","20","unfam"
"m2","m2_30.jpg",0.7,"right","right",0.81176,16,"perc100","30","unfam"
"m1","m1_80.jpg",0.7,"left","left",0.67822,16,"perc100","80","unfam"
"f2","f2_60.jpg",0.7,"right","left",0.39442,16,"perc0","60","unfam"
"m1","m1_90.jpg",0.5,"left","left",0.44447,16,"perc100","90","unfam"
"m2","m2_90.jpg",0.7,"left","left",0.42783,16,"perc100","90","unfam"
"m1","m1_90.jpg",0.5,"right","right",0.59464,16,"perc100","90","unfam"
"m2","m2_80.jpg",0.7,"left","left",0.56141,16,"perc100","80","unfam"
"f2","f2_70.jpg",0.7,"right","left",0.34422,16,"perc0","70","unfam"
"m1","m1_50.jpg",0.5,"left","left",0.41104,16,"perc100","50","unfam"
"f2","f2_60.jpg",0.5,"left","left",0.57805,16,"perc100","60","unfam"
"m2","m2_70.jpg",0.5,"left","left",0.37768,16,"perc100","70","unfam"
"m1","m1_80.jpg",0.7,"right","left",0.29421,16,"perc0","80","unfam"
"f2","f2_30.jpg",0.5,"right","left",0.57803,16,"perc0","30","unfam"
"m2","m2_90.jpg",0.5,"right","left",1.5131,16,"perc0","90","unfam"
"m1","m1_40.jpg",0.5,"left","right",0.67823,16,"perc0","40","unfam"
"m2","m2_70.jpg",0.7,"right","left",0.59488,16,"perc0","70","unfam"
"f2","f2_10.jpg",0.7,"right","left",0.27755,16,"perc0","10","unfam"
"m2","m2_40.jpg",0.7,"right","left",0.27758,16,"perc0","40","unfam"
"m1","m1_10.jpg",0.5,"left","left",0.32765,16,"perc100","10","unfam"
